avg_component_degree,bank_account_used_to_connect_claims,betweenness_centrality,claim_date,claim_id,claim_location_used_to_connect_claims,closeness_centrality,component_size,connections_info,degree_centrality,entropy_of_entity_types,insurer_address_used_to_connect_claims,insurer_email_used_to_connect_claims,insurer_license_plate_used_to_connect_claims,insurer_phone_number_used_to_connect_claims,num_shared_entities_with_other_claims,repair_shop_used_to_connect_claims,third_party_license_plate_used_to_connect_claims,unique_bank_accounts_in_component,unique_claim_locations_in_component,unique_insurer_addresss_in_component,unique_insurer_emails_in_component,unique_insurer_license_plates_in_component,unique_insurer_phone_numbers_in_component,unique_repair_shops_in_component,unique_third_party_license_plates_in_component
2.1566265060240966,0,0.08100774133479234,2024-07-06,7634221b,0,0.17331932773109243,166,"[{""connected_to"": ""bank_account:ES54532647"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_phone_number:600997261"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_address:31 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""repair_shop:repair_23"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_license_plate:OD8760"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_email:insured_150@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""claim_location:Zone_9"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}]",0.04242424242424243,2.0572746801466937,0,0,0,0,0,0,0,15,21,16,24,23,13,19,11
2.1744186046511627,0,0.1223187822001033,2024-07-06,7c9666a8,0,0.18811881188118812,172,"[{""connected_to"": ""insurer_address:18 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""bank_account:ES82859036"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""claim_location:Zone_45"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_license_plate:EI7604"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_phone_number:600354258"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_email:insured_90@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""repair_shop:repair_21"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""third_party_license_plate:CD9479"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}]",0.04678362573099415,2.059332418194741,0,0,0,0,0,0,0,15,21,16,25,24,14,20,12
2.17877094972067,0,0.09188581684296791,2024-07-06,7efe7072,0,0.15600350569675722,179,"[{""connected_to"": ""repair_shop:repair_7"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_phone_number:600768374"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_license_plate:KA2644"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_email:insured_12@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_address:8 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""bank_account:ES51016557"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""claim_location:Zone_63"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""third_party_license_plate:CE9713"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}]",0.0449438202247191,2.0611128325795947,0,0,0,0,0,0,0,16,22,17,26,25,14,20,13
2.1837837837837837,0,0.1506025062422068,2024-07-06,9849c843,0,0.1940928270042194,185,"[{""connected_to"": ""insurer_phone_number:600446081"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""bank_account:ES82859036"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_license_plate:IO5099"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_email:insured_112@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_address:33 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""repair_shop:repair_5"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""claim_location:Zone_2"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}]",0.03804347826086957,2.0594681463030953,0,0,0,0,0,0,0,16,23,18,27,26,14,21,13
2.210526315789474,0,0.18390470938348213,2024-07-06,f28e3ec7,0,0.21624713958810068,190,"[{""connected_to"": ""insurer_phone_number:600446081"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""bank_account:ES82859036"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""repair_shop:repair_7"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""claim_location:Zone_63"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_license_plate:MK1939"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_email:insured_6@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_address:19 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""third_party_license_plate:IB6158"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}]",0.042328042328042326,2.0611128325795947,0,0,0,0,0,0,0,16,23,19,28,27,14,21,14
2.213197969543147,0,0.12006259293935898,2024-07-06,fc2f929f,0,0.1856060606060606,197,"[{""connected_to"": ""bank_account:ES87084490"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""repair_shop:repair_30"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_license_plate:MH3801"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_phone_number:600379103"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_email:insured_100@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""insurer_address:32 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""claim_location:Zone_25"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}, {""connected_to"": ""third_party_license_plate:ON9677"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-06 00:00:00""}]",0.04081632653061224,2.0625601705698804,0,0,0,0,0,0,0,16,24,20,29,28,15,21,15
2.2388059701492535,0,0.07337740232966365,2024-07-07,0146fadf,0,0.1958863858961802,201,"[{""connected_to"": ""claim_location:Zone_20"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_address:16 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""repair_shop:repair_28"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_phone_number:600379103"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_license_plate:PE6546"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_email:insured_171@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""bank_account:ES12961077"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}]",0.035,2.0611128325795947,0,0,0,0,0,0,0,17,24,20,30,29,15,21,15
2.262135922330097,0,0.12889279479097185,2024-07-07,11c352f3,0,0.2192513368983957,206,"[{""connected_to"": ""insurer_address:15 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""claim_location:Zone_4"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""bank_account:ES42953246"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""repair_shop:repair_7"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_license_plate:NG9611"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_phone_number:600481783"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_email:insured_107@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""third_party_license_plate:MK1939"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}]",0.03902439024390244,2.062469170608133,0,0,0,0,0,0,0,17,24,20,31,30,16,21,16
2.2735849056603774,0,0.15378883719866507,2024-07-07,4cdc9102,0,0.23186813186813188,212,"[{""connected_to"": ""insurer_phone_number:600335293"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""repair_shop:repair_12"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""bank_account:ES42953246"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_license_plate:AD2613"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_email:insured_88@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_address:40 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""claim_location:Zone_72"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""third_party_license_plate:KN3749"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}]",0.037914691943127965,2.0636788045442054,0,0,0,0,0,0,0,17,25,21,32,31,16,21,17
2.2857142857142856,0,0.0623197164831532,2024-07-07,5257a996,0,0.19672131147540983,217,"[{""connected_to"": ""repair_shop:repair_12"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_phone_number:600997261"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""bank_account:ES73593231"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_license_plate:BJ3074"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_email:insured_63@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_address:30 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""claim_location:Zone_26"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}]",0.032407407407407406,2.0623889334725924,0,0,0,0,0,0,0,17,26,22,33,32,16,21,17
2.3181818181818183,0,0.07073666513957708,2024-07-07,709da1d8,0,0.19143356643356643,220,"[{""connected_to"": ""insurer_phone_number:600664650"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_license_plate:PD7111"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""bank_account:ES54795355"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""repair_shop:repair_25"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""claim_location:Zone_9"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_email:insured_103@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_address:11 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}]",0.0319634703196347,2.0611128325795947,0,0,0,0,0,0,0,17,26,23,34,32,16,21,17
2.327433628318584,0,0.07179388692741988,2024-07-07,71d88f8f,0,0.19548218940052128,226,"[{""connected_to"": ""bank_account:ES42901579"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_phone_number:600664650"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_address:19 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_license_plate:NE7936"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_email:insured_111@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""repair_shop:repair_22"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""claim_location:Zone_67"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""third_party_license_plate:BA4722"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}]",0.035555555555555556,2.0623176568658352,0,0,0,0,0,0,0,17,27,23,35,33,16,22,18
2.346320346320346,0,0.06432916017594213,2024-07-07,7c2166f9,0,0.1767870868562644,231,"[{""connected_to"": ""insurer_phone_number:600826184"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""bank_account:ES51016557"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_address:33 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""repair_shop:repair_5"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_license_plate:MI6914"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_email:insured_104@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""claim_location:Zone_79"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""third_party_license_plate:BB6528"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}]",0.034782608695652174,2.0634062264328294,0,0,0,0,0,0,0,17,28,23,36,34,16,22,19
2.3659574468085105,0,0.07719406453911984,2024-07-07,c9504603,0,0.21350364963503649,235,"[{""connected_to"": ""repair_shop:repair_33"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_phone_number:600621704"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""bank_account:ES14234477"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_address:33 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_license_plate:OP7452"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_email:insured_199@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""claim_location:Zone_3"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}]",0.02991452991452992,2.062253919521513,0,0,0,0,0,0,0,17,29,23,37,35,16,22,19
2.375,0,0.05438528517450908,2024-07-07,deb6383f,0,0.18161094224924013,240,"[{""connected_to"": ""insurer_address:27 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_phone_number:600432795"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""bank_account:ES54795355"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_license_plate:ON9677"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""insurer_email:insured_173@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""repair_shop:repair_4"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}, {""connected_to"": ""claim_location:Zone_48"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-07 00:00:00""}]",0.02928870292887029,2.0611128325795947,0,0,0,0,0,0,0,17,30,23,38,36,16,23,19
2.3724696356275303,0,0.058487208825685665,2024-07-08,2fdaa093,0,0.20431893687707642,247,"[{""connected_to"": ""repair_shop:repair_7"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""insurer_phone_number:600809302"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""insurer_license_plate:IE9430"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""insurer_email:insured_125@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""insurer_address:24 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""bank_account:ES97868719"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""claim_location:Zone_52"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""third_party_license_plate:OD8760"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-08 00:00:00""}]",0.032520325203252036,2.0621965855888313,0,0,0,0,0,0,0,18,31,24,39,37,16,23,20
2.388888888888889,0,0.061861786595041865,2024-07-21,07e13cb7,0,0.1930769230769231,252,"[{""connected_to"": ""bank_account:ES29088754"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-21 00:00:00""}, {""connected_to"": ""insurer_phone_number:600596153"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-21 00:00:00""}, {""connected_to"": ""repair_shop:repair_27"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-21 00:00:00""}, {""connected_to"": ""insurer_address:39 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-21 00:00:00""}, {""connected_to"": ""insurer_license_plate:MG4464"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-21 00:00:00""}, {""connected_to"": ""insurer_email:insured_73@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-21 00:00:00""}, {""connected_to"": ""claim_location:Zone_76"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-21 00:00:00""}, {""connected_to"": ""third_party_license_plate:EL1845"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-21 00:00:00""}]",0.03187250996015936,2.0631859513133475,0,0,0,0,0,0,0,18,32,24,40,38,16,23,21
2.396887159533074,0,0.046861098992847246,2024-07-22,1704ee21,0,0.19133034379671152,257,"[{""connected_to"": ""bank_account:ES71007570"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_phone_number:600621704"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_email:insured_150@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_license_plate:BI8536"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_address:22 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""repair_shop:repair_9"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""claim_location:Zone_70"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}]",0.02734375,2.0621447364270544,0,0,0,0,0,0,0,18,33,25,40,39,16,24,21
2.4122137404580153,0,0.05811249960604601,2024-07-22,21c54feb,0,0.21641791044776118,262,"[{""connected_to"": ""insurer_phone_number:600335293"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""repair_shop:repair_12"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""bank_account:ES73593231"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_license_plate:PA7291"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_email:insured_152@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_address:26 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""claim_location:Zone_34"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""third_party_license_plate:JD4259"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}]",0.03065134099616858,2.0630909422287056,0,0,0,0,0,0,0,18,34,26,41,39,16,24,22
2.417910447761194,0,0.060729523966482846,2024-07-22,63429b74,0,0.2003000750187547,268,"[{""connected_to"": ""claim_location:Zone_40"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""bank_account:ES54532647"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_phone_number:600768374"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_license_plate:KE8952"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_email:insured_39@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_address:25 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""repair_shop:repair_34"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""third_party_license_plate:DJ5026"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}]",0.0299625468164794,2.063960794217846,0,0,0,0,0,0,0,18,34,27,42,40,16,25,23
2.4338235294117645,0,0.046801146292770046,2024-07-22,c6eb903b,0,0.19440459110473457,272,"[{""connected_to"": ""repair_shop:repair_2"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""bank_account:ES87084490"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_phone_number:600432795"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_address:26 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_license_plate:CB9128"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_email:insured_188@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""claim_location:Zone_18"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}]",0.025830258302583026,2.063004253887048,0,0,0,0,0,0,0,18,35,27,43,41,16,25,23
2.44043321299639,0,0.05264082207709458,2024-07-22,cd2da2b4,0,0.1988472622478386,277,"[{""connected_to"": ""bank_account:ES31320114"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_phone_number:600446081"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""repair_shop:repair_0"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_license_plate:NA1705"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_email:insured_134@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_address:13 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""claim_location:Zone_5"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}]",0.025362318840579712,2.062054619613133,0,0,0,0,0,0,0,18,36,28,44,42,16,25,23
2.4452296819787986,0,0.04749840356642093,2024-07-22,efc3d4b7,0,0.19461697722567287,283,"[{""connected_to"": ""bank_account:ES42901579"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_phone_number:600664650"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_address:40 Avenida Central"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_license_plate:FB6190"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""insurer_email:insured_54@mail.com"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""repair_shop:repair_17"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""claim_location:Zone_0"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""third_party_license_plate:FM2440"", ""via"": null, ""value"": null, ""timestamp"": ""2024-07-22 00:00:00""}]",0.028368794326241134,2.0629248398038533,0,0,0,0,0,0,0,18,37,28,45,43,16,26,24
