avg_component_degree,bank_account_used_to_connect_claims,betweenness_centrality,claim_date,claim_id,claim_location_used_to_connect_claims,closeness_centrality,component_size,connections_info,degree_centrality,entropy_of_entity_types,insurer_address_used_to_connect_claims,insurer_email_used_to_connect_claims,insurer_license_plate_used_to_connect_claims,insurer_phone_number_used_to_connect_claims,num_shared_entities_with_other_claims,repair_shop_used_to_connect_claims,third_party_license_plate_used_to_connect_claims,unique_bank_accounts_in_component,unique_claim_locations_in_component,unique_insurer_addresss_in_component,unique_insurer_emails_in_component,unique_insurer_license_plates_in_component,unique_insurer_phone_numbers_in_component,unique_repair_shops_in_component,unique_third_party_license_plates_in_component
6.461538461538462,0,0.01080855291381607,2024-07-08,2fdaa093,0,0.4634146341463415,39,"[{""connected_to"": ""7efe7072"", ""via"": ""repair_shop"", ""value"": ""repair_7"", ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""b9d5e6dc"", ""via"": ""repair_shop"", ""value"": ""repair_7"", ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""5adc9a25"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""4cb83c72"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""11c352f3"", ""via"": ""repair_shop"", ""value"": ""repair_7"", ""timestamp"": ""2024-07-08 00:00:00""}, {""connected_to"": ""f28e3ec7"", ""via"": ""repair_shop"", ""value"": ""repair_7"", ""timestamp"": ""2024-07-08 00:00:00""}]",0.15789473684210525,0,0,0,0,2,50,4,0,18,31,24,39,37,16,23,20
6.55,1,0.021946405847334635,2024-07-21,07e13cb7,0,0.43333333333333335,40,"[{""connected_to"": ""c06aa294"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-21 00:00:00""}, {""connected_to"": ""a4b96898"", ""via"": ""repair_shop"", ""value"": ""repair_27"", ""timestamp"": ""2024-07-21 00:00:00""}, {""connected_to"": ""4c287ede"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-21 00:00:00""}, {""connected_to"": ""1028b1e7"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-21 00:00:00""}, {""connected_to"": ""d8033cc3"", ""via"": ""insurer_address"", ""value"": ""39 Avenida Central"", ""timestamp"": ""2024-07-21 00:00:00""}]",0.1282051282051282,0,1,0,0,2,53,1,0,18,32,24,40,38,16,23,21
7.446808510638298,1,0.008260555869251522,2024-07-22,1704ee21,0,0.42990654205607476,47,"[{""connected_to"": ""2db8cd46"", ""via"": ""insurer_phone_number"", ""value"": 600621704, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""c9504603"", ""via"": ""insurer_phone_number"", ""value"": 600621704, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""b9d5e6dc"", ""via"": ""insurer_phone_number"", ""value"": 600621704, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""7634221b"", ""via"": ""insurer_email"", ""value"": ""insured_150@mail.com"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""4f111138"", ""via"": ""bank_account"", ""value"": ""ES71007570"", ""timestamp"": ""2024-07-22 00:00:00""}]",0.10869565217391304,0,0,1,0,3,63,0,0,18,38,29,46,44,16,27,25
7.446808510638298,1,0.020425615715470788,2024-07-22,21c54feb,0,0.5,47,"[{""connected_to"": ""5257a996"", ""via"": ""repair_shop"", ""value"": ""repair_12"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""b9d5e6dc"", ""via"": ""bank_account"", ""value"": ""ES73593231"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""c6eb903b"", ""via"": ""insurer_address"", ""value"": ""26 Avenida Central"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""b08e7bfd"", ""via"": ""repair_shop"", ""value"": ""repair_12"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""dbfb58bf"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""51ef5249"", ""via"": ""insurer_license_plate"", ""value"": ""PA7291"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""ab824ba6"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""a25a1ebb"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""4cdc9102"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""48734acd"", ""via"": ""insurer_phone_number"", ""value"": 600335293, ""timestamp"": ""2024-07-22 00:00:00""}]",0.21739130434782608,0,1,0,1,5,63,2,0,18,38,29,46,44,16,27,25
7.446808510638298,3,0.01692201518288475,2024-07-22,63429b74,1,0.44660194174757284,47,"[{""connected_to"": ""7efe7072"", ""via"": ""insurer_phone_number"", ""value"": 600768374, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""a4b96898"", ""via"": ""bank_account"", ""value"": ""ES54532647"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""7634221b"", ""via"": ""bank_account"", ""value"": ""ES54532647"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""dbfb58bf"", ""via"": ""bank_account"", ""value"": ""ES54532647"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""5d452b93"", ""via"": ""insurer_phone_number"", ""value"": 600768374, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""b40777f6"", ""via"": ""claim_location"", ""value"": ""Zone_40"", ""timestamp"": ""2024-07-22 00:00:00""}]",0.13043478260869565,0,0,0,0,2,63,0,0,18,38,29,46,44,16,27,25
7.446808510638298,4,0.016419369680239247,2024-07-22,c6eb903b,0,0.4339622641509434,47,"[{""connected_to"": ""deb6383f"", ""via"": ""insurer_phone_number"", ""value"": 600432795, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""2db8cd46"", ""via"": ""bank_account"", ""value"": ""ES87084490"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""fc2f929f"", ""via"": ""bank_account"", ""value"": ""ES87084490"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""21c54feb"", ""via"": ""insurer_address"", ""value"": ""26 Avenida Central"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""b08e7bfd"", ""via"": ""insurer_phone_number"", ""value"": 600432795, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""3dbeee40"", ""via"": ""repair_shop"", ""value"": ""repair_2"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""a25a1ebb"", ""via"": ""bank_account"", ""value"": ""ES87084490"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""dbb83833"", ""via"": ""bank_account"", ""value"": ""ES87084490"", ""timestamp"": ""2024-07-22 00:00:00""}]",0.17391304347826086,0,1,0,0,2,63,1,0,18,38,29,46,44,16,27,25
7.446808510638298,1,0.017318875434817464,2024-07-22,cd2da2b4,0,0.44660194174757284,47,"[{""connected_to"": ""a4b96898"", ""via"": ""insurer_phone_number"", ""value"": 600446081, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""9849c843"", ""via"": ""insurer_phone_number"", ""value"": 600446081, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""1b005a35"", ""via"": ""repair_shop"", ""value"": ""repair_0"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""a2cef4f7"", ""via"": ""insurer_phone_number"", ""value"": 600446081, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""90a7e45b"", ""via"": ""bank_account"", ""value"": ""ES31320114"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""f28e3ec7"", ""via"": ""insurer_phone_number"", ""value"": 600446081, ""timestamp"": ""2024-07-22 00:00:00""}]",0.13043478260869565,0,0,0,0,4,63,1,0,18,38,29,46,44,16,27,25
7.446808510638298,1,0.008339572397543411,2024-07-22,efc3d4b7,0,0.4339622641509434,47,"[{""connected_to"": ""71d88f8f"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""1b005a35"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""a2cef4f7"", ""via"": ""bank_account"", ""value"": ""ES42901579"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""d8033cc3"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""709da1d8"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""4cdc9102"", ""via"": ""insurer_address"", ""value"": ""40 Avenida Central"", ""timestamp"": ""2024-07-22 00:00:00""}]",0.13043478260869565,0,1,0,0,4,63,0,0,18,38,29,46,44,16,27,25
7.446808510638298,1,0.0031447323476308984,2024-07-22,f4a75ecd,0,0.4144144144144144,47,"[{""connected_to"": ""4c287ede"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""51ef5249"", ""via"": ""bank_account"", ""value"": ""ES38273233"", ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""1028b1e7"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-22 00:00:00""}, {""connected_to"": ""07e13cb7"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-22 00:00:00""}]",0.08695652173913043,0,0,0,0,3,63,0,0,18,38,29,46,44,16,27,25
7.583333333333333,2,0.02501338213641637,2024-07-24,a022bc0f,0,0.46534653465346537,48,"[{""connected_to"": ""71d88f8f"", ""via"": ""insurer_address"", ""value"": ""19 Avenida Central"", ""timestamp"": ""2024-07-24 00:00:00""}, {""connected_to"": ""0146fadf"", ""via"": ""insurer_phone_number"", ""value"": 600379103, ""timestamp"": ""2024-07-24 00:00:00""}, {""connected_to"": ""c9504603"", ""via"": ""bank_account"", ""value"": ""ES14234477"", ""timestamp"": ""2024-07-24 00:00:00""}, {""connected_to"": ""fc2f929f"", ""via"": ""insurer_phone_number"", ""value"": 600379103, ""timestamp"": ""2024-07-24 00:00:00""}, {""connected_to"": ""4cb83c72"", ""via"": ""bank_account"", ""value"": ""ES14234477"", ""timestamp"": ""2024-07-24 00:00:00""}, {""connected_to"": ""a2cef4f7"", ""via"": ""repair_shop"", ""value"": ""repair_35"", ""timestamp"": ""2024-07-24 00:00:00""}, {""connected_to"": ""f28e3ec7"", ""via"": ""insurer_address"", ""value"": ""19 Avenida Central"", ""timestamp"": ""2024-07-24 00:00:00""}]",0.14893617021276595,0,2,0,0,2,64,1,0,18,39,29,47,45,16,27,25
9.423728813559322,3,0.005704681317204002,2024-07-25,1b344808,0,0.4233576642335766,59,"[{""connected_to"": ""c06aa294"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""35c1dbd1"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""63429b74"", ""via"": ""repair_shop"", ""value"": ""repair_34"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""1028b1e7"", ""via"": ""insurer_address"", ""value"": ""20 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""11c352f3"", ""via"": ""insurer_phone_number"", ""value"": 600481783, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""07e13cb7"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-25 00:00:00""}]",0.10344827586206896,0,1,0,0,1,83,1,0,19,46,32,58,53,16,30,34
9.423728813559322,3,0.027257936649670224,2024-07-25,35c1dbd1,0,0.5,59,"[{""connected_to"": ""c06aa294"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""2db8cd46"", ""via"": ""insurer_phone_number"", ""value"": 600621704, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""1b344808"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""c9504603"", ""via"": ""insurer_phone_number"", ""value"": 600621704, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""b9d5e6dc"", ""via"": ""insurer_phone_number"", ""value"": 600621704, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""1704ee21"", ""via"": ""insurer_phone_number"", ""value"": 600621704, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""fc2f929f"", ""via"": ""repair_shop"", ""value"": ""repair_30"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""ea9d7eb4"", ""via"": ""insurer_license_plate"", ""value"": ""EE7852"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""b40777f6"", ""via"": ""repair_shop"", ""value"": ""repair_30"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""07e13cb7"", ""via"": ""bank_account"", ""value"": ""ES29088754"", ""timestamp"": ""2024-07-25 00:00:00""}]",0.1724137931034483,0,0,0,1,4,83,2,0,19,46,32,58,53,16,30,34
9.423728813559322,1,0.01911690063614794,2024-07-25,42bf7d42,0,0.5043478260869565,59,"[{""connected_to"": ""c9504603"", ""via"": ""insurer_address"", ""value"": ""33 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""9849c843"", ""via"": ""insurer_address"", ""value"": ""33 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""4c287ede"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""b08e7bfd"", ""via"": ""bank_account"", ""value"": ""ES67429369"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""7c2166f9"", ""via"": ""insurer_address"", ""value"": ""33 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""fb3640e4"", ""via"": ""insurer_address"", ""value"": ""33 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""1028b1e7"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""07e13cb7"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""f4a75ecd"", ""via"": ""insurer_phone_number"", ""value"": 600596153, ""timestamp"": ""2024-07-25 00:00:00""}]",0.15517241379310345,0,4,0,0,4,83,0,0,19,46,32,58,53,16,30,34
9.423728813559322,2,0.0348408096193575,2024-07-25,608a6c32,1,0.5132743362831859,59,"[{""connected_to"": ""71d88f8f"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""0146fadf"", ""via"": ""repair_shop"", ""value"": ""repair_28"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""5257a996"", ""via"": ""insurer_address"", ""value"": ""30 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""1704ee21"", ""via"": ""bank_account"", ""value"": ""ES71007570"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""ea9d7eb4"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""1b005a35"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""d8033cc3"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""f949707f"", ""via"": ""claim_location"", ""value"": ""Zone_66"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""fb3640e4"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""efc3d4b7"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""709da1d8"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""dbb83833"", ""via"": ""repair_shop"", ""value"": ""repair_28"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""4f111138"", ""via"": ""bank_account"", ""value"": ""ES71007570"", ""timestamp"": ""2024-07-25 00:00:00""}]",0.22413793103448276,0,1,0,0,7,83,2,0,19,46,32,58,53,16,30,34
9.423728813559322,4,0.024053255059081787,2024-07-25,bf3e5d6f,0,0.4915254237288136,59,"[{""connected_to"": ""deb6383f"", ""via"": ""bank_account"", ""value"": ""ES54795355"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""d387f17a"", ""via"": ""bank_account"", ""value"": ""ES54795355"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""7efe7072"", ""via"": ""insurer_phone_number"", ""value"": 600768374, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""63429b74"", ""via"": ""insurer_license_plate"", ""value"": ""KE8952"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""1704ee21"", ""via"": ""insurer_address"", ""value"": ""22 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""4c287ede"", ""via"": ""repair_shop"", ""value"": ""repair_11"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""ab824ba6"", ""via"": ""bank_account"", ""value"": ""ES54795355"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""5d452b93"", ""via"": ""insurer_phone_number"", ""value"": 600768374, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""709da1d8"", ""via"": ""bank_account"", ""value"": ""ES54795355"", ""timestamp"": ""2024-07-25 00:00:00""}]",0.15517241379310345,0,1,0,1,2,83,1,0,19,46,32,58,53,16,30,34
9.423728813559322,4,0.016888083207693482,2024-07-25,d387f17a,1,0.464,59,"[{""connected_to"": ""deb6383f"", ""via"": ""bank_account"", ""value"": ""ES54795355"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""bf3e5d6f"", ""via"": ""bank_account"", ""value"": ""ES54795355"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""c6eb903b"", ""via"": ""claim_location"", ""value"": ""Zone_18"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""3dbeee40"", ""via"": ""insurer_phone_number"", ""value"": 600904155, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""ab824ba6"", ""via"": ""bank_account"", ""value"": ""ES54795355"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""90a7e45b"", ""via"": ""insurer_phone_number"", ""value"": 600904155, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""709da1d8"", ""via"": ""bank_account"", ""value"": ""ES54795355"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""2fdaa093"", ""via"": ""insurer_address"", ""value"": ""24 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}]",0.13793103448275862,0,1,0,0,2,83,0,0,19,46,32,58,53,16,30,34
9.423728813559322,2,0.015784413286281544,2024-07-25,e039d1f7,1,0.47540983606557374,59,"[{""connected_to"": ""5adc9a25"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""4cb83c72"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""7c2166f9"", ""via"": ""claim_location"", ""value"": ""Zone_79"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""51ef5249"", ""via"": ""bank_account"", ""value"": ""ES38273233"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""efc3d4b7"", ""via"": ""insurer_address"", ""value"": ""40 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""4cdc9102"", ""via"": ""insurer_address"", ""value"": ""40 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""f4a75ecd"", ""via"": ""bank_account"", ""value"": ""ES38273233"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""2fdaa093"", ""via"": ""insurer_phone_number"", ""value"": 600809302, ""timestamp"": ""2024-07-25 00:00:00""}]",0.13793103448275862,0,2,0,0,3,83,0,0,19,46,32,58,53,16,30,34
9.423728813559322,1,0.02225217382888772,2024-07-25,ea9d7eb4,0,0.5087719298245614,59,"[{""connected_to"": ""71d88f8f"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""2db8cd46"", ""via"": ""repair_shop"", ""value"": ""repair_16"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""35c1dbd1"", ""via"": ""insurer_license_plate"", ""value"": ""EE7852"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""608a6c32"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""f76a94f8"", ""via"": ""bank_account"", ""value"": ""ES94588658"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""fb3640e4"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""1b005a35"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""5d452b93"", ""via"": ""insurer_address"", ""value"": ""17 Avenida Central"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""d8033cc3"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""efc3d4b7"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""709da1d8"", ""via"": ""insurer_phone_number"", ""value"": 600664650, ""timestamp"": ""2024-07-25 00:00:00""}]",0.1896551724137931,0,1,0,1,7,83,1,0,19,46,32,58,53,16,30,34
9.423728813559322,1,0.004455615793290611,2024-07-25,f76a94f8,0,0.4393939393939394,59,"[{""connected_to"": ""cd2da2b4"", ""via"": ""insurer_phone_number"", ""value"": 600446081, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""a4b96898"", ""via"": ""insurer_phone_number"", ""value"": 600446081, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""9849c843"", ""via"": ""insurer_phone_number"", ""value"": 600446081, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""ea9d7eb4"", ""via"": ""bank_account"", ""value"": ""ES94588658"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""a2cef4f7"", ""via"": ""insurer_phone_number"", ""value"": 600446081, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""efc3d4b7"", ""via"": ""repair_shop"", ""value"": ""repair_17"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""f28e3ec7"", ""via"": ""insurer_phone_number"", ""value"": 600446081, ""timestamp"": ""2024-07-25 00:00:00""}]",0.12068965517241378,0,0,0,0,5,83,1,0,19,46,32,58,53,16,30,34
9.423728813559322,3,0.022303109341382,2024-07-25,f949707f,1,0.48739495798319327,59,"[{""connected_to"": ""5257a996"", ""via"": ""insurer_phone_number"", ""value"": 600997261, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""7634221b"", ""via"": ""insurer_phone_number"", ""value"": 600997261, ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""fc2f929f"", ""via"": ""insurer_license_plate"", ""value"": ""MH3801"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""1b005a35"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""b08e7bfd"", ""via"": ""repair_shop"", ""value"": ""repair_12"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""21c54feb"", ""via"": ""repair_shop"", ""value"": ""repair_12"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""5d452b93"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""b40777f6"", ""via"": ""bank_account"", ""value"": ""ES67781085"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""608a6c32"", ""via"": ""claim_location"", ""value"": ""Zone_66"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""4cdc9102"", ""via"": ""repair_shop"", ""value"": ""repair_12"", ""timestamp"": ""2024-07-25 00:00:00""}, {""connected_to"": ""dbb83833"", ""via"": ""insurer_phone_number"", ""value"": 600997261, ""timestamp"": ""2024-07-25 00:00:00""}]",0.1896551724137931,0,0,0,1,3,83,3,0,19,46,32,58,53,16,30,34
